,PDB,RSCCS_med,RSCCS_mean,OPIA_med,OPIA_mean,EDIA_med,EDIA_mean,RSR_med,RSR_mean,SRSR_med,SRSR_mean
3024,3F82,0.960115,0.95683288,25.0,23.3883052,0.631594,0.5763254400000001,0.0638436,0.065838468,0.0134608,0.014799332
3025,3F88,0.988613,0.9885401764705882,54.5455,56.33031764705882,0.559522,0.587094,0.039339,0.04134998235294118,0.00809105,0.007808742352941177
3026,3F8A,0.962203,0.9603800769230768,85.7143,81.8711923076923,0.921271,0.8586441538461538,0.055655,0.05944642307692308,0.00844656,0.008450013846153848
3027,3F8C,0.962659,0.9587377272727273,60.0,58.77509090909091,0.714774,0.7373531818181818,0.0609169,0.0626016818181818,0.0121205,0.012376516363636365
3028,3F8E,0.9303905,0.9274632499999999,78.8889,78.79419166666666,0.9014565,0.8767576666666668,0.059081350000000005,0.060647225,0.01276165,0.012678258333333336
3029,3F8F,0.947837,0.9413407333333335,54.5455,51.75541333333333,0.761576,0.7119984000000001,0.0717284,0.08206293333333334,0.0119653,0.012138012
3030,3F8I,0.963722,0.958511,36.3636,37.10753684210526,0.682211,0.672258052631579,0.0536459,0.05812141052631579,0.0126339,0.012495687894736842
3031,3F8K,0.9804235,0.9792879615384614,85.7143,83.96950769230769,0.9428465,0.8905933846153846,0.03963125,0.04061953846153846,0.006881285,0.006910320000000001
3032,3F8U,0.969989,0.9685258571428571,28.5714,26.668200000000002,0.673429,0.6330651428571429,0.0504859,0.05273642857142857,0.0106858,0.010921181428571429
3033,3F8Y,0.9745135,0.97235915625,100.0,88.03830937500001,0.9797815,0.9152866875,0.04154805,0.049106075,0.006022205,0.0058892534375
3034,3F8Z,0.9707655,0.9677646249999999,87.5,84.838903125,0.9105595,0.85094715625,0.0433468,0.047550231250000005,0.00910217,0.0089785840625
3035,3F91,0.9696739999999999,0.9620464117647058,85.41665,84.44805294117647,0.9075445,0.8887049411764705,0.04983405,0.05491230588235294,0.00941887,0.009463032058823527
3036,3F92,0.984779,0.9780997272727273,55.5556,54.8051909090909,0.790598,0.7400925454545455,0.0394788,0.04565001818181818,0.00799066,0.008487393636363636
3037,3F96,0.97615,0.9687212941176471,75.0,77.07156470588235,0.874597,0.8764947647058824,0.042969,0.0457162,0.00988152,0.009875927647058821
3038,3F97,0.985963,0.9859419333333335,100.0,96.75108,1.00345,0.9920627999999999,0.0298502,0.02911472666666667,0.0052415,0.005422177333333333
3039,3F9C,0.963049,0.9599872500000001,36.931799999999996,39.986466666666665,0.7322685,0.7137039166666668,0.05818595,0.059300625,0.01071735,0.0116236775
3040,3F9D,0.968783,0.9646254285714286,77.7778,82.31860000000002,0.936428,0.8896107857142858,0.0515559,0.06400562142857143,0.008331685,0.00930618
3041,3F9M,0.9809905,0.9588246666666667,87.5,78.41450555555555,0.9716435,0.8554866777777776,0.04289495,0.05116688333333333,0.005867775,0.006173776666666666
3042,3F9N,0.977189,0.973907705882353,92.8571,89.44593529411765,0.96877,0.9435287647058824,0.038657,0.04304902352941177,0.0075956,0.00767145411764706
3043,3F9T,0.9867615000000001,0.9835337999999998,85.7143,83.594345,0.9017299999999999,0.8836039,0.03255115,0.03327465,0.007486055,0.0075972575
3044,3F9W,0.980594,0.9741565882352942,100.0,97.86096470588234,1.05463,1.0047858823529412,0.0304323,0.034049341176470585,0.00613552,0.006383840588235294
3045,3F9X,0.975426,0.9624978421052631,100.0,89.29425789473684,0.995733,0.9070189473684211,0.0630619,0.06728555263157894,0.00485392,0.005040713157894736
3046,3F9Y,0.982936,0.9809879333333332,100.0,100.0,1.02611,1.0199883333333335,0.0401464,0.04160116666666666,0.00530722,0.0055607446666666675
3047,3F9Z,0.9610985000000001,0.9616703125,100.0,94.34975,0.958022,0.9518391875000001,0.046322150000000006,0.04780144375,0.008286914999999999,0.008301843125
3048,3FA3,0.954244,0.9529683333333333,18.1818,16.452101428571428,0.575391,0.5588177142857143,0.0620329,0.06544161904761905,0.0141726,0.014826585714285715
3049,3FA6,0.9592555,0.95552025,100.0,92.21951874999999,0.9707589999999999,0.9688201875,0.050946599999999995,0.04958373125,0.00739064,0.007761505
3050,3FAA,0.976588,0.9651658695652175,11.1111,8.195462608695653,0.326938,0.3052364739130434,0.0820766,0.07987014782608695,0.0210619,0.02177348260869565
3051,3FAH,0.9862510457474212,0.9855660058625546,100.0,100.0,1.076231072156826,1.0740966526242817,0.031910929456057946,0.03201067962165541,0.0066724676625695,0.006620473446065422
3052,3FAL,0.967975,0.9634864814814814,37.5,32.607814814814816,0.664985,0.6555563333333332,0.0572759,0.058566251851851846,0.0118651,0.011729295925925927
3053,3FAP,0.970329,0.9675034074074073,90.9091,86.04216666666667,0.963057,0.9001005925925928,0.0426425,0.0457236148148148,0.00777315,0.00799523
3054,3FAZ,0.973525,0.9701349999999997,95.83335,87.527785,0.9310449999999999,0.9228641000000002,0.045441300000000004,0.044294665,0.0076840599999999995,0.0077236105
3055,3FB4,0.9793425,0.9770738333333334,100.0,94.54064791666667,0.9710300000000001,0.9634914583333334,0.0399293,0.04087901041666667,0.00840991,0.008766265833333333
3056,3FBA,0.989051,0.9846923999999998,40.0,38.5238,0.6023045,0.5909179,0.0495809,0.0567221,0.0143071,0.015367930000000002
3057,3FBB,0.9669365,0.961320357142857,33.3333,34.709585714285716,0.6486974999999999,0.6287430714285714,0.0525432,0.057061835714285705,0.01070595,0.01150078357142857
3058,3FBC,0.9639065,0.9609640000000002,19.090899999999998,20.692335833333335,0.569742,0.5326740833333333,0.058842900000000004,0.059850650000000005,0.01063515,0.011616385833333335
3059,3FBE,0.9691164999999999,0.9581994285714286,27.2727,33.082607142857135,0.658234,0.6001040714285714,0.051453700000000005,0.06002288571428571,0.0110516,0.011579805
3060,3FBF,0.972086,0.9692926153846154,25.0,27.538838461538464,0.607231,0.568549,0.0470549,0.05016296923076923,0.00993318,0.01028837923076923
3061,3FBR,0.938187,0.9348287777777777,11.1111,10.170885555555557,0.366875,0.3615831592592592,0.0920877,0.09532473333333333,0.0288387,0.030550914814814818
3062,3FBS,0.98268,0.979273304347826,72.7273,71.59452608695653,0.844892,0.8344672826086956,0.04040745,0.04155169347826087,0.009538945,0.009787513478260868
3063,3FBU,0.972081,0.9683507142857143,75.0,79.42435357142858,0.9007959999999999,0.8436781357142857,0.046561000000000005,0.04975871785714286,0.00850109,0.008523421785714287
3064,3FBV,0.937079,0.9289649999999999,12.5,11.230157142857143,0.307881,0.3156664619047619,0.0746766,0.07741004761904763,0.0231632,0.025247061904761902
3065,3FC2,0.9657065,0.95912065,25.0,26.831341,0.6008675,0.5953973,0.04781775,0.05456717999999999,0.01132235,0.011756302500000001
3066,3FC4,0.9878963318517733,0.9863073694477752,100.0,100.0,1.0656886659510758,1.0657802778252254,0.0301386604793681,0.03172685769435928,0.00670574578664205,0.006752721670136374
3067,3FC6,0.971218,0.97089371875,75.0,76.991578125,0.8630154999999999,0.86510375,0.0448548,0.045154443749999995,0.009196685,0.0091871684375
3068,3FC9,0.965519,0.9591513684210526,22.2222,21.11509105263158,0.570739,0.5326584210526316,0.0651927,0.0692137,0.0151031,0.01618567894736842
3069,3FCA,0.969252,0.9642615999999999,57.1429,59.55651999999999,0.68302,0.6841953999999999,0.0564861,0.05680924666666665,0.0103441,0.010633418
3070,3FCC,0.932236,0.8902395217391303,62.5,57.64320869565218,0.778031,0.6951759826086957,0.0710648,0.08188685652173913,0.0143172,0.01586788260869565
3071,3FCE,0.976375,0.9299195652173914,100.0,86.89770869565217,0.971159,0.8750847999999999,0.0425898,0.06464988260869564,0.00805483,0.009249257826086956
3072,3FCF,0.971185,0.9698936470588236,90.9091,91.58241764705883,0.958856,0.9472061764705882,0.0468108,0.04675248235294118,0.00816372,0.008009768823529412
3073,3FCI,0.989088,0.9800238125,100.0,89.0914375,0.973204,0.9098392500000001,0.031121299999999998,0.0380942,0.00370858,0.0042045087500000005
3074,3FCJ,0.9739965,0.97047765,50.0,48.621847499999994,0.7448764999999999,0.733082575,0.0461092,0.0481975025,0.01041145,0.01058375875
3075,3FCO,0.971032,0.9644540277777777,33.3333,34.63774166666666,0.616958,0.5735753333333333,0.06659985,0.06859504722222222,0.01305295,0.013862641111111112
3076,3FCQ,0.9825170000000001,0.979751625,88.19445,87.07950625000001,0.9004924999999999,0.86923925,0.03613095,0.040181043750000006,0.00564061,0.00591895
3077,3FCV,0.974685,0.9722944375,23.6111,25.28589,0.6793935,0.66414025,0.05208285,0.04927585625,0.009634355,0.00993267375
3078,3FCW,0.9679255,0.9670954285714286,36.3636,36.05157142857143,0.6339589999999999,0.5842637857142858,0.05304135,0.05513526428571428,0.00932383,0.009638487142857142
3079,3FD0,0.98457,0.9805935454545455,100.0,87.3376590909091,0.924321,0.9058926818181817,0.0355743,0.03945629090909091,0.007353125,0.007593624545454546
3080,3FD5,0.995581,0.9942898750000001,100.0,91.88988333333333,0.990362,0.9810135000000001,0.02014715,0.020986682500000003,0.003973910000000001,0.00409133875
3081,3FD6,0.994881,0.9940502173913043,88.8889,88.1278652173913,0.94123,0.9353043478260872,0.0192354,0.019957886956521738,0.00405507,0.004212956086956521
3082,3FDB,0.986533,0.9859186521739131,100.0,94.76708260869565,0.994341,0.9886786521739133,0.0351983,0.035517669565217395,0.00572433,0.005808805652173913
3083,3FDC,0.947859,0.92767605,18.1818,21.117956999999997,0.463784,0.43780771000000007,0.0759832,0.079631815,0.022037849999999998,0.022680015
3084,3FDD,0.97212,0.94164835,33.3333,32.0066705,0.6872905,0.5937512999999999,0.048535800000000004,0.056829395000000005,0.009980445000000001,0.0111186975
3085,3FDE,0.973768,0.961317043478261,100.0,96.7987304347826,0.993405,0.9810391739130434,0.0395703,0.04428466521739129,0.00936911,0.00934146608695652
3086,3FDK,0.989421,0.9877749523809524,80.0,83.50134285714286,0.8852,0.8707671904761904,0.0305412,0.03248451428571429,0.0070433,0.006954257142857142
3087,3FDN,0.969214,0.9645252941176471,100.0,91.22252352941177,1.00529,0.9863899411764706,0.0471213,0.05250259411764706,0.00930067,0.009542435294117647
3088,3FDT,0.972983,0.9524747777777779,85.7143,76.79453333333333,0.937199,0.7533942222222223,0.0510819,0.07159225555555554,0.00923864,0.00968414888888889
3089,3FDX,0.9869574999999999,0.9618895833333333,100.0,83.93458333333334,0.998996,0.8715303333333333,0.03085525,0.040886012500000006,0.005952865,0.006844577916666666
3090,3FDY,0.983453,0.9817613953488373,100.0,92.23783023255814,0.946317,0.9401214883720932,0.0392474,0.040764753488372094,0.00693171,0.007063731860465117
3091,3FDZ,0.953543,0.9487174736842107,45.4545,44.849036842105264,0.737499,0.731336894736842,0.058106,0.0605464947368421,0.0118193,0.011934322105263158
3092,3FE1,0.9804006706922106,0.9760807771345891,100.0,89.07664305391579,0.9207071548810213,0.9082794948349691,0.04312373326697025,0.05117538742520625,0.012909492002833551,0.013286181024369225
3093,3FE2,0.9495965,0.9448585714285717,15.476199999999999,18.064565714285713,0.5518575,0.507745,0.05800605,0.06620592857142857,0.0158814,0.01639297857142857
3094,3FE6,0.9710544999999999,0.9716206785714286,86.60714999999999,85.62423214285711,0.9356249999999999,0.8935359285714285,0.046278150000000004,0.04726979285714285,0.00812482,0.008337239642857142
3095,3FE7,0.9877454999999999,0.9865245,94.44445,88.8889,1.0098865,0.9555102499999999,0.0458508,0.046460325,0.0048102449999999995,0.004678170000000001
3096,3FE8,0.9642985,0.9628411333333334,87.5,86.11051333333334,0.9403855,0.8902515333333334,0.06101805,0.06322907666666668,0.008757115,0.008740567333333334
3097,3FE9,0.9744535000000001,0.9696759285714286,84.5238,84.096325,0.9344775,0.8874516071428571,0.050411250000000005,0.050350439285714275,0.009316564999999999,0.009142780357142857
3098,3FEA,0.980566,0.97944425,94.44445,91.666675,0.9951395000000001,0.8171010000000001,0.0516877,0.0537911,0.00504225,0.0048892875
3099,3FEG,0.982336,0.9805005882352942,100.0,98.69281176470588,1.0038,0.997754294117647,0.0419988,0.04432425882352941,0.00383083,0.004028675882352942
3100,3FEI,0.9671725,0.9620128846153846,37.5,38.98295384615385,0.6306274999999999,0.5650768115384616,0.05080855,0.05466120769230769,0.011394999999999999,0.011526996538461537
3101,3FEJ,0.970682,0.9646824090909093,88.19445,88.15345454545455,0.938034,0.9122264090909091,0.0503787,0.05406871363636363,0.009370045,0.009624546363636364
3102,3FEP,0.950213,0.9476135,33.3333,33.09316428571429,0.5237345,0.47308182142857147,0.07097424999999999,0.08322494285714287,0.0164795,0.01629287857142857
3103,3FF1,0.991947,0.9888181818181817,100.0,88.13131818181819,1.02544,0.8181739999999998,0.0289767,0.04609100909090909,0.00452901,0.004626336363636363
3104,3FF5,0.978416,0.9764119999999998,95.45455,86.61230714285715,0.957156,0.8737554142857142,0.0452799,0.04938362857142856,0.00714021,0.007436382857142857
3105,3FFA,0.9682025000000001,0.9621976875,25.0,24.762234687499998,0.695797,0.636627025,0.05586075,0.062340306250000005,0.01124,0.011777261562499999
3106,3FFB,0.973312,0.9640333333333334,23.6111,20.3212125,0.6113489999999999,0.6003709583333333,0.05644815,0.06100733333333333,0.013926850000000001,0.014066375
3107,3FFG,0.982146,0.98101456,100.0,93.30303199999999,1.02357,0.92273252,0.0336606,0.040000087999999996,0.00541669,0.005626925599999999
3108,3FFI,0.975857,0.9727878636363638,28.5714,30.792164999999997,0.3577715,0.3837097590909091,0.0716509,0.0710555,0.014225749999999999,0.014051113636363634
3109,3FFK,0.9803785,0.9757194615384616,25.0,23.695327692307693,0.5688465,0.5700007692307693,0.0558284,0.05919041923076924,0.015895100000000002,0.016807107692307692
3110,3FFO,0.9606695000000001,0.9599844,55.0,56.0018,0.8225199999999999,0.781646,0.052313899999999997,0.04966388,0.0109521,0.011061945
3111,3FFR,0.98909,0.9888039565217391,100.0,99.37888260869566,1.0436,1.0390767826086955,0.0297502,0.030766513043478265,0.00510014,0.005154983913043477
3112,3FG5,0.965412,0.9450950000000001,25.0,24.253890909090913,0.652341,0.5703556909090909,0.050133,0.05988366363636363,0.0128295,0.015509054545454544
3113,3FG8,0.978182,0.9812717058823528,100.0,92.93862941176472,0.976088,0.9420340588235295,0.0367635,0.036616535294117646,0.00601642,0.005707398235294117
3114,3FGA,0.973862,0.954677875,25.0,25.18668125,0.5696185,0.5567456625,0.07040205,0.08139449374999999,0.0159997,0.0162573375
3115,3FGC,0.96439,0.9629904782608693,50.0,50.079121739130436,0.747327,0.6735806304347827,0.0565667,0.058686621739130446,0.0111793,0.012622482173913046
3116,3FGD,0.9895995,0.9884840625,100.0,97.08806874999999,0.9636815000000001,0.9648651875,0.026862499999999997,0.0302700125,0.0034135149999999998,0.00357285
3117,3FGO,0.980749,0.980491388888889,27.92205,28.956817222222224,0.6360475,0.5941548333333333,0.0438609,0.04707602777777778,0.0108935,0.010885229444444443
3118,3FGP,0.9812069999999999,0.9790356071428572,87.5,86.24433571428573,0.910103,0.8788141428571429,0.0379559,0.039038021428571434,0.008225719999999999,0.008422529285714285
3119,3FGU,0.972517,0.9619277391304345,100.0,92.73010000000001,0.959815,0.9155531304347827,0.0500185,0.05357826956521738,0.0123965,0.012683166956521738
3120,3FH0,0.980539,0.9731232999999999,71.4286,65.760285,0.8420405,0.755494935,0.047881450000000006,0.049869025000000004,0.00983638,0.010487271000000001
3121,3FH5,0.9825425,0.9804333333333335,100.0,93.90652777777778,0.9380710000000001,0.942265,0.035935999999999996,0.037839511111111106,0.005703555000000001,0.005775712222222222
3122,3FH7,0.9743090000000001,0.97239,75.0,74.58529166666666,0.8521989999999999,0.8400572916666667,0.044235949999999996,0.04626290416666667,0.00756253,0.008045040416666668
3123,3HX3,0.974652,0.9657383478260869,100.0,90.8902695652174,0.979195,0.9407218695652176,0.0436906,0.0526446956521739,0.00609229,0.006183278695652174
3124,3HX4,0.936131,0.9294235294117648,71.4286,66.58963529411764,0.777684,0.7078891588235294,0.0643621,0.06748650588235294,0.0108092,0.011502541764705882
3125,3HXB,0.964148,0.9588207272727272,57.7381,62.27748181818181,0.759742,0.7288125454545455,0.05214055,0.0561364,0.009932005,0.010123478636363639
3126,3HXC,0.9771955,0.9605772307692307,88.43084999999999,83.20125384615383,0.9488265,0.8764426153846153,0.04332245,0.05659887307692309,0.00709359,0.007835239615384616
3127,3HXD,0.9796265,0.9637027307692309,89.899,83.69603076923077,0.942094,0.8976971153846153,0.04024255,0.052581380769230766,0.007018995,0.007629039999999999
3128,3HXE,0.977275,0.9749115833333332,95.83335,90.20873888888889,0.9527019999999999,0.9487365277777778,0.04413465,0.04313210555555556,0.007259265,0.007492048055555555
3129,3HXF,0.9817055,0.9767287666666669,100.0,90.01647333333334,0.96791,0.9595304333333333,0.0399428,0.04311953999999999,0.00648927,0.006625254
3130,3HXG,0.9623725,0.9523088636363636,58.52275,55.993368181818184,0.8034675,0.7318953636363635,0.0524216,0.06088496818181819,0.011107249999999999,0.011851155454545454
3131,3HXI,0.959779,0.9557657142857142,92.8571,82.82140952380952,0.937227,0.8368124285714286,0.0480708,0.05144190952380953,0.00795955,0.008791843333333335
3132,3HXN,0.9340385,0.8950773,36.666650000000004,38.95634,0.2290285,0.33624095,0.07341915,0.08918722,0.011116850000000001,0.012054684999999999
3133,3HXU,0.991744,0.9911354800000001,88.8889,88.59985999999999,0.913185,0.90437108,0.027631,0.029939980000000005,0.0060678,0.006261888
3134,3HXV,0.994084,0.99356364,100.0,97.77778,1.00436,0.9788726400000002,0.0230275,0.024457279999999998,0.00531975,0.0054250104
3135,3HXW,0.994292,0.9928938400000001,100.0,97.65079600000001,1.00986,0.9951208,0.0241489,0.026304544,0.00537031,0.005591614
3136,3HXX,0.985541,0.9769463809523812,77.7778,74.13952857142857,0.885107,0.8383345714285714,0.0355124,0.045519980952380946,0.00713986,0.00810218523809524
3137,3HXY,0.9829275,0.97489405,37.5,36.417925000000004,0.745232,0.7316600500000001,0.03871795,0.045402835,0.00901627,0.009586089
3138,3HXZ,0.991707,0.9904280399999998,100.0,95.98716,0.998972,0.97525324,0.0284614,0.030233028000000002,0.00609704,0.006294064800000001
3139,3HY0,0.9954085,0.9947532499999999,100.0,98.14814999999999,1.0119699999999998,0.9881040416666668,0.02162515,0.022126645833333333,0.00438251,0.004519864166666666
3140,3HY1,0.982669,0.98224524,25.0,25.6425604,0.595716,0.5835959599999999,0.0476519,0.050617592,0.0121616,0.0127215904
3141,3HY3,0.9579637577446849,0.9493799864480955,100.0,91.11111111111111,1.0118781418135014,0.9596154540944812,0.06689433022790015,0.07538657239316064,0.0088186699469836,0.009314929826510294
3142,3HY4,0.9502233210527732,0.9373492117001624,36.36363636363637,35.182709447415334,0.7143239229963644,0.6943272876143262,0.0707987677075249,0.07612880164180955,0.0188353026330904,0.019997407502820655
3143,3HY5,0.968744,0.9675445909090907,18.1818,17.028230454545454,0.418848,0.3953285000000001,0.08263319999999999,0.08684286363636363,0.0165929,0.016547659090909092
3144,3HY7,0.9768095,0.9593921875,88.75,82.64881249999999,0.959446,0.81776795625,0.04502125,0.05719375624999999,0.007356035,0.007596893125
3145,3HY8,0.9515295,0.9454646875000001,44.94945,42.659175,0.6458455000000001,0.6108008125,0.06270629999999999,0.06628803124999999,0.010981600000000001,0.01151497875
3146,3HY9,0.9671065,0.9525301500000001,75.0,70.13492,0.8488145,0.7450165499999999,0.051688700000000004,0.055644780000000005,0.00992444,0.0102224675
3147,3HYF,0.9062915,0.903153,85.41665,83.37542499999999,0.8844595,0.8633137500000001,0.07794835,0.08218468333333333,0.009770945,0.010019544166666667
3148,3HYG,0.977369,0.9717864210526316,100.0,87.8503105263158,0.932825,0.8802185263157893,0.0431206,0.05067796315789473,0.00569542,0.0058801515789473685
3149,3HYO,0.96931,0.9620331363636366,95.45455,85.81070909090909,0.954323,0.867749818181818,0.045530799999999996,0.05545570000000002,0.008870995,0.009216083636363635
3150,3HYT,0.9606355,0.9561687000000001,25.0,23.978175,0.5318415,0.5278775,0.06088975,0.06913253500000001,0.0177997,0.018989560000000003
3151,3HYV,0.9754905,0.9688615238095236,69.04765,67.9836238095238,0.8279799999999999,0.7885002619047619,0.042645749999999996,0.04740046428571428,0.009339195,0.009686866190476191
3152,3HYW,0.97302,0.9670276046511629,87.5,87.78473023255815,0.954035,0.9302458837209301,0.0436703,0.046372272093023255,0.00858533,0.009018051627906977
3153,3HYX,0.973757,0.9668602045454547,30.952350000000003,33.38770681818182,0.595251,0.5822477272727272,0.055694450000000006,0.05831402045454546,0.015777100000000002,0.016128675
3154,3HYY,0.9828315000000001,0.9777130714285717,100.0,93.62245,0.9902935,0.9527267142857142,0.04049145,0.04599525,0.00746885,0.007835144285714286
3155,3HYZ,0.95579,0.9414803846153846,50.0,52.44006153846154,0.782361,0.7328682307692307,0.0635428,0.07215667692307694,0.0132744,0.013354915384615383
3156,3HZ1,0.955428,0.9551890769230769,50.0,49.033469230769235,0.739407,0.7270194615384615,0.0686288,0.06708385384615384,0.0146701,0.014272584615384616
3157,3HZ5,0.9865515,0.9835576500000002,100.0,97.61904999999999,1.032315,1.0249180500000001,0.02984805,0.033251359999999994,0.007486915,0.007619100000000001
3158,3HZ6,0.978789,0.9763412666666667,85.7143,85.55652666666667,0.910539,0.8124303199999999,0.047915,0.053674833333333345,0.00739904,0.0076806166666666675
3159,3HZA,0.993751,0.9935308,100.0,99.60714,1.114705,1.105251,0.02006545,0.020338969999999998,0.0027993749999999998,0.0028327329999999996
3160,3HZC,0.9531715000000001,0.9513240000000001,85.7143,79.77844722222223,0.905024,0.8077003083333333,0.06735515,0.06858480555555554,0.009732805,0.010731705000000001
3161,3HZG,0.967162,0.96121548,16.6667,17.0189024,0.58072,0.56853328,0.0509153,0.05645566400000001,0.011783,0.0120993116
3162,3HZH,0.9822315,0.9815679444444445,100.0,94.3452388888889,1.009425,0.9935189444444446,0.0392691,0.04019322777777777,0.007177575,0.0069700233333333346
3163,3HZI,0.944062,0.9188919600000002,8.33333,11.5398216,0.36415,0.35616291600000005,0.0932389,0.09466900799999997,0.0194245,0.020392868
3164,3HZK,0.929656,0.9238983200000002,62.5,61.319332,0.767406,0.7332605200000001,0.0650633,0.066659412,0.0126484,0.013120231599999999
3165,3HZL,0.9886440000000001,0.987174105263158,100.0,97.91866052631579,1.01255,1.013849394736842,0.0330645,0.036005444736842106,0.00503327,0.005262761842105262
3166,3HZM,0.9618915,0.9452039285714288,83.3333,79.89808964285714,0.9304935,0.8496683857142857,0.0563984,0.059012635714285715,0.008779305,0.009240392142857141
3167,3HZS,0.969895,0.9688837407407407,88.8889,88.15350000000001,0.928239,0.8957673703703704,0.0488582,0.051213370370370374,0.00895782,0.009125284444444444
3168,3HZT,0.96291,0.9473130000000001,80.0,79.35388421052632,0.918815,0.8501317105263159,0.0570798,0.06135754736842105,0.0108025,0.010818385789473682
3169,3HZW,0.9305325,0.9283658571428572,45.833349999999996,43.15475714285714,0.645993,0.5260072428571428,0.08011495,0.08362335000000001,0.016934249999999998,0.017241871428571427
3170,3HZX,0.978818,0.9702531875,100.0,95.65972500000001,1.017285,0.990773375,0.039685,0.0444139125,0.009293385000000001,0.00937081
3171,3I03,0.9675564999999999,0.9688744285714286,100.0,96.30102142857143,1.0227149999999998,1.0003498571428573,0.0368073,0.03667357142857143,0.00693661,0.007301703571428572
3172,3I06,0.9958355,0.9949231666666667,88.19445,84.39295555555555,0.8728085,0.8575123333333334,0.023653,0.025030927777777778,0.0027247599999999997,0.002818187222222222
3173,3I0A,0.970257,0.9654291052631577,25.0,26.503938421052634,0.595576,0.5947324736842106,0.0630661,0.06532465263157894,0.0129149,0.013605949473684213
3174,3I0D,0.9625055,0.9318249166666667,83.75,76.32155916666666,0.916328,0.7652728583333334,0.0476535,0.06779715,0.0099801,0.010398671666666666
3175,3I0E,0.96968,0.9724785555555555,100.0,93.81313333333334,0.984982,0.9765747777777778,0.0387251,0.040438522222222224,0.00625198,0.0066762877777777774
3176,3I0F,0.97761,0.9667109230769231,100.0,90.90910000000001,0.983752,0.9134321615384615,0.0440923,0.04861553846153846,0.0055604,0.005909035384615385
3177,3I0J,0.981791,0.9823192222222222,100.0,94.62482222222222,1.04287,1.0207534444444446,0.0391483,0.03822535555555556,0.00421214,0.004521124444444444
3178,3I0K,0.96168,0.9318285384615383,57.1429,55.35047769230769,0.804586,0.619404653846154,0.0507153,0.06619963076923076,0.0101816,0.010419997692307694
3179,3I0O,0.976181,0.9334401875,37.5,32.910568749999996,0.653213,0.5625217,0.052539550000000004,0.06306175,0.0098333,0.0111272375
3180,3I0P,0.978107,0.977277275862069,22.2222,20.984219310344823,0.605944,0.5875695517241378,0.0485607,0.048315086206896556,0.0112788,0.011491211379310345
3181,3I0Q,0.970373,0.9604766428571427,33.3333,30.828686428571427,0.49378900000000003,0.5050376428571429,0.0570094,0.06406415,0.014861949999999999,0.014624521428571432
3182,3I0R,0.970772,0.9603447777777778,15.476199999999999,17.62385,0.42191049999999997,0.4232952,0.0550679,0.057074433333333334,0.0156042,0.015590944444444442
3183,3I0S,0.957461,0.9507779047619048,18.1818,20.519987142857147,0.446141,0.4195324095238095,0.0723681,0.0729272142857143,0.0159242,0.01509854380952381
3184,3I0W,0.986706,0.9844819999999999,100.0,96.91291481481483,1.02495,1.0075844074074074,0.0299534,0.03264754074074074,0.00564825,0.005548967777777778
3185,3I0X,0.985827,0.98418124,100.0,96.013712,1.0241,1.00770144,0.0283921,0.03190401600000001,0.00679105,0.006911084400000001
3186,3I12,0.9654705,0.9382844444444446,44.4444,43.815533333333335,0.5952774999999999,0.580636888888889,0.06327925000000001,0.07115546666666667,0.0101192,0.011671642222222223
3187,3I16,0.968663,0.9549388125,79.16665,79.03026249999999,0.9010195000000001,0.79092975,0.04503815,0.05679575,0.009964705,0.009671561250000002
3188,3I19,0.990147,0.98952784,100.0,95.93333200000001,0.978178,0.95480632,0.0289097,0.031527224000000006,0.00401644,0.0040168448
3189,3I1U,0.990691,0.9905516111111111,95.83335,91.29629444444444,0.9001665,0.9050373888888887,0.02605445,0.025257050000000003,0.00423404,0.004416416111111111
3190,3I1Y,0.9603269999999999,0.9437872777777778,23.6111,22.183335,0.5495464999999999,0.5042302,0.0600575,0.07147436666666668,0.012906250000000001,0.013341865555555556
3191,3I25,0.979096,0.9724008205128206,75.0,71.02213076923077,0.852091,0.7981709487179487,0.0414532,0.05134476410256411,0.00924676,0.009642041025641025
3192,3I28,0.9677215,0.9471117499999999,75.0,68.15116666666667,0.8088115,0.72988825,0.05584895,0.07101276666666667,0.008950595,0.009375609583333333
3193,3I2F,0.971816,0.9699286666666668,33.3333,33.71571333333333,0.667398,0.625926,0.0534985,0.05733695333333333,0.0110786,0.011318513999999998
3194,3I2G,0.973557,0.9708075333333333,33.3333,33.355686666666664,0.690088,0.6725333333333332,0.047246,0.04859496666666666,0.0104405,0.010803975333333334
3195,3I2H,0.989493,0.9884126875000001,100.0,96.9764625,1.0415649999999999,1.0240771875,0.0267483,0.02879385,0.00452241,0.004469655
3196,3I2I,0.979731,0.9778236666666665,81.8182,85.03608,0.890858,0.8796915333333335,0.0398585,0.04118732,0.00747156,0.007406475333333332
3197,3I2K,0.9910734999999999,0.9891914374999999,100.0,99.21875,1.030575,1.02105225,0.02235395,0.02615894375,0.003840015,0.0037642674999999997
3198,3I2L,0.964961,0.9586778571428571,100.0,86.47031714285714,1.02618,0.9641347428571427,0.0518493,0.05678057714285715,0.00811542,0.009292928000000002
3199,3I2O,0.9780690000000001,0.9621915555555556,90.27780000000001,83.97948388888888,0.9297925,0.7949645999999999,0.041217699999999996,0.052129666666666664,0.0067709599999999995,0.007230043333333334
3200,3I2Q,0.9796315,0.9739020000000002,25.0,22.885375,0.605699,0.582485875,0.0490169,0.055269941666666676,0.006510415,0.0072049879166666666
